                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r22.11.1"                     1.00000E+000                     6.00000E-001                     9.00000E-001                       "gfortran"                         "12.2.0"           "x86_64-macos-22.10.1"                       "20241209" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39                               40                               41                               42                               43                               44                               45                               46                               47                               48 
                    model_number                              age                      period_days                binary_separation                             rl_1                             rl_2                    rl_overflow_1                    rl_overflow_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                         J_spin_1                         J_spin_2                          J_total                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                P_rot_div_P_orb_1                P_rot_div_P_orb_2                      donor_index                 ignore_rlof_flag                          ET_RL_1                          ET_RL_2                        ET_surf_1                        ET_surf_2                contact_condition               stopping_condition              mtransfer_timescale                                q                pre_zams_or_relax                  runtime_minutes                 had_RLOF_at_ZAMS                           had_ET                      had_contact 
                             299                     2.75998E+009                     2.93647E-001                     2.17450E+000                     8.77966E-001                     7.71058E-001                    -5.40191E-005                    -1.06234E-001                    -6.15275E-005                    -1.37777E-001                     9.12940E-001                     6.87037E-001                    -8.09235E+000                    -8.09235E+000                    -8.09235E+000                    -9.90000E+001                    -9.90000E+001                    -1.43525E+001                    -1.52493E+001                     1.00000E+000                     9.99999E-001                     4.41792E+051                     1.44996E+050                     9.27251E+049                     4.65565E+051                    -1.49709E+035                    -4.17114E+034                    -5.21553E+033                    -3.58059E+029                    -1.02782E+035                    -1.36504E+028                     1.00415E+000                     9.96432E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.37704E-001                    -1.00000E+000                    -3.56368E+015                     7.52554E-001                     0.00000E+000                     1.23276E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             300                     2.76007E+009                     2.93350E-001                     2.17303E+000                     8.77038E-001                     7.70859E-001                    -5.06754E-005                    -1.05152E-001                    -5.77802E-005                    -1.36409E-001                     9.12253E-001                     6.87724E-001                    -8.09235E+000                    -8.09235E+000                    -8.09235E+000                    -9.90000E+001                    -9.90000E+001                    -1.43551E+001                    -1.52463E+001                     1.00000E+000                     9.99999E-001                     4.41752E+051                     1.44932E+050                     9.30657E+049                     4.65552E+051                    -1.50055E+035                    -4.17441E+034                    -5.23053E+033                    -3.57122E+029                    -1.03080E+035                    -1.38826E+028                     1.00414E+000                     9.90646E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.36340E-001                    -1.00000E+000                    -3.56100E+015                     7.53874E-001                     0.00000E+000                     1.23276E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             301                     2.76015E+009                     2.93053E-001                     2.17157E+000                     8.76111E-001                     7.70661E-001                    -4.51339E-005                    -1.04069E-001                    -5.15162E-005                    -1.35039E-001                     9.11566E-001                     6.88412E-001                    -8.09235E+000                    -8.09235E+000                    -8.09235E+000                    -9.90000E+001                    -9.90000E+001                    -1.43577E+001                    -1.52425E+001                     1.00000E+000                     9.99999E-001                     4.41712E+051                     1.44869E+050                     9.34086E+049                     4.65539E+051                    -1.51352E+035                    -4.17149E+034                    -5.24550E+033                    -3.56295E+029                    -1.04391E+035                    -1.40349E+028                     1.00413E+000                     9.92576E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.34977E-001                    -1.00000E+000                    -3.55832E+015                     7.55197E-001                     0.00000E+000                     1.23276E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             302                     2.76024E+009                     2.92759E-001                     2.17011E+000                     8.75189E-001                     7.70466E-001                    -1.92240E-005                    -1.02986E-001                    -2.19655E-005                    -1.33668E-001                     9.10878E-001                     6.89099E-001                    -8.09235E+000                    -8.09235E+000                    -8.09235E+000                    -9.90000E+001                    -9.90000E+001                    -1.43604E+001                    -1.52392E+001                     1.00000E+000                     9.99999E-001                     4.41671E+051                     1.44805E+050                     9.37520E+049                     4.65527E+051                    -1.51092E+035                    -4.16984E+034                    -5.26046E+033                    -3.55402E+029                    -1.04132E+035                    -1.41957E+028                     1.00413E+000                     9.92958E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.33642E-001                    -1.00000E+000                    -3.55563E+015                     7.56521E-001                     0.00000E+000                     1.23276E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             303                     2.76032E+009                     2.92466E-001                     2.16867E+000                     8.74265E-001                     7.70279E-001                    -3.55361E-005                    -1.01908E-001                    -4.06469E-005                    -1.32300E-001                     9.10178E-001                     6.89800E-001                    -8.08421E+000                    -8.08421E+000                    -8.08421E+000                    -9.90000E+001                    -9.90000E+001                    -1.43630E+001                    -1.52357E+001                     1.00000E+000                     9.99999E-001                     4.41633E+051                     1.44729E+050                     9.41068E+049                     4.65516E+051                    -1.42559E+035                    -3.35807E+034                    -5.27541E+033                    -3.54573E+029                    -1.03702E+035                    -1.43743E+028                     1.00416E+000                     9.92614E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.32252E-001                    -1.00000E+000                    -3.48694E+015                     7.57874E-001                     0.00000E+000                     1.23277E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             304                     2.76041E+009                     2.92176E-001                     2.16723E+000                     8.73349E-001                     7.70097E-001                    -3.01747E-005                    -1.00834E-001                    -3.45506E-005                    -1.30937E-001                     9.09481E-001                     6.90497E-001                    -8.08421E+000                    -8.08421E+000                    -8.08421E+000                    -9.90000E+001                    -9.90000E+001                    -1.43656E+001                    -1.52322E+001                     1.00000E+000                     9.99999E-001                     4.41595E+051                     1.44658E+050                     9.44541E+049                     4.65506E+051                    -1.42477E+035                    -3.35357E+034                    -5.29033E+033                    -3.53733E+029                    -1.03651E+035                    -1.45705E+028                     1.00414E+000                     9.91418E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.30896E-001                    -1.00000E+000                    -3.48427E+015                     7.59221E-001                     0.00000E+000                     1.23277E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             305                     2.76049E+009                     2.91885E-001                     2.16579E+000                     8.72431E-001                     7.69909E-001                    -2.92516E-005                    -9.97594E-002                    -3.35289E-005                    -1.29573E-001                     9.08786E-001                     6.91192E-001                    -8.08421E+000                    -8.08421E+000                    -8.08421E+000                    -9.90000E+001                    -9.90000E+001                    -1.43682E+001                    -1.52285E+001                     1.00000E+000                     9.99999E-001                     4.41555E+051                     1.44588E+050                     9.48007E+049                     4.65493E+051                    -1.50732E+035                    -4.16568E+034                    -5.30515E+033                    -3.52959E+029                    -1.03770E+035                    -1.47370E+028                     1.00414E+000                     9.92575E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.29533E-001                    -1.00000E+000                    -3.48160E+015                     7.60566E-001                     0.00000E+000                     1.23277E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             306                     2.76057E+009                     2.91595E-001                     2.16436E+000                     8.71517E-001                     7.69723E-001                    -4.19876E-005                    -9.86867E-002                    -4.81776E-005                    -1.28211E-001                     9.08092E-001                     6.91885E-001                    -8.08421E+000                    -8.08421E+000                    -8.08421E+000                    -9.90000E+001                    -9.90000E+001                    -1.43708E+001                    -1.52250E+001                     1.00000E+000                     9.99999E-001                     4.41514E+051                     1.44520E+050                     9.51483E+049                     4.65481E+051                    -1.52308E+035                    -4.16637E+034                    -5.32007E+033                    -3.52144E+029                    -1.05324E+035                    -1.49558E+028                     1.00412E+000                     9.90040E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.28154E-001                    -1.00000E+000                    -3.47895E+015                     7.61911E-001                     0.00000E+000                     1.23277E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             307                     2.76066E+009                     2.91307E-001                     2.16293E+000                     8.70607E-001                     7.69539E-001                    -3.79702E-005                    -9.76156E-002                    -4.36135E-005                    -1.26849E-001                     9.07399E-001                     6.92578E-001                    -8.08421E+000                    -8.08421E+000                    -8.08421E+000                    -9.90000E+001                    -9.90000E+001                    -1.43735E+001                    -1.52213E+001                     1.00000E+000                     9.99999E-001                     4.41474E+051                     1.44452E+050                     9.54969E+049                     4.65468E+051                    -1.52581E+035                    -4.16010E+034                    -5.33496E+033                    -3.51358E+029                    -1.05645E+035                    -1.50582E+028                     1.00411E+000                     9.95954E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.26798E-001                    -1.00000E+000                    -3.47629E+015                     7.63257E-001                     0.00000E+000                     1.23278E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             308                     2.76074E+009                     2.91021E-001                     2.16152E+000                     8.69701E-001                     7.69357E-001                    -2.13310E-005                    -9.65504E-002                    -2.45268E-005                    -1.25495E-001                     9.06706E-001                     6.93271E-001                    -8.08421E+000                    -8.08421E+000                    -8.08421E+000                    -9.90000E+001                    -9.90000E+001                    -1.43761E+001                    -1.52180E+001                     1.00000E+000                     9.99999E-001                     4.41433E+051                     1.44383E+050                     9.58468E+049                     4.65456E+051                    -1.52655E+035                    -4.16190E+034                    -5.34980E+033                    -3.50516E+029                    -1.05685E+035                    -1.52940E+028                     1.00411E+000                     9.92100E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.25466E-001                    -1.00000E+000                    -3.47364E+015                     7.64603E-001                     0.00000E+000                     1.23278E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             309                     2.76083E+009                     2.90737E-001                     2.16011E+000                     8.68799E-001                     7.69178E-001                    -1.95451E-005                    -9.54900E-002                    -2.24967E-005                    -1.24146E-001                     9.06014E-001                     6.93963E-001                    -8.08421E+000                    -8.08421E+000                    -8.08421E+000                    -9.90000E+001                    -9.90000E+001                    -1.43787E+001                    -1.52141E+001                     1.00000E+000                     9.99999E-001                     4.41393E+051                     1.44313E+050                     9.61972E+049                     4.65444E+051                    -1.52631E+035                    -4.15682E+034                    -5.36461E+033                    -3.49807E+029                    -1.05698E+035                    -1.54289E+028                     1.00411E+000                     9.96495E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.24119E-001                    -1.00000E+000                    -3.47099E+015                     7.65952E-001                     0.00000E+000                     1.23278E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             310                     2.76091E+009                     2.90454E-001                     2.15871E+000                     8.67896E-001                     7.69008E-001                    -2.82139E-005                    -9.44319E-002                    -3.25084E-005                    -1.22797E-001                     9.05308E-001                     6.94669E-001                    -8.07632E+000                    -8.07632E+000                    -8.07632E+000                    -9.90000E+001                    -9.90000E+001                    -1.43813E+001                    -1.52107E+001                     1.00000E+000                     9.99999E-001                     4.41354E+051                     1.44231E+050                     9.65587E+049                     4.65433E+051                    -1.44034E+035                    -3.32620E+034                    -5.37941E+033                    -3.49001E+029                    -1.05392E+035                    -1.56960E+028                     1.00413E+000                     9.91271E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.22759E-001                    -1.00000E+000                    -3.40579E+015                     7.67329E-001                     0.00000E+000                     1.23278E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             311                     2.76099E+009                     2.90175E-001                     2.15733E+000                     8.67001E-001                     7.68841E-001                    -5.82372E-005                    -9.33822E-002                    -6.71708E-005                    -1.21458E-001                     9.04606E-001                     6.95371E-001                    -8.07632E+000                    -8.07632E+000                    -8.07632E+000                    -9.90000E+001                    -9.90000E+001                    -1.43839E+001                    -1.52067E+001                     1.00000E+000                     9.99999E-001                     4.41316E+051                     1.44155E+050                     9.69130E+049                     4.65423E+051                    -1.44229E+035                    -3.32154E+034                    -5.39416E+033                    -3.48323E+029                    -1.05619E+035                    -1.58744E+028                     1.00411E+000                     9.93338E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.21380E-001                    -1.00000E+000                    -3.40315E+015                     7.68700E-001                     0.00000E+000                     1.23278E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             312                     2.76108E+009                     2.89894E-001                     2.15593E+000                     8.66104E-001                     7.68670E-001                    -7.03587E-005                    -9.23311E-002                    -8.12358E-005                    -1.20118E-001                     9.03907E-001                     6.96071E-001                    -8.07632E+000                    -8.07632E+000                    -8.07632E+000                    -9.90000E+001                    -9.90000E+001                    -1.43866E+001                    -1.52032E+001                     1.00000E+000                     9.99999E-001                     4.41276E+051                     1.44080E+050                     9.72655E+049                     4.65411E+051                    -1.52058E+035                    -4.15732E+034                    -5.40880E+033                    -3.47547E+029                    -1.05076E+035                    -1.61165E+028                     1.00411E+000                     9.90372E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.20023E-001                    -1.00000E+000                    -3.40052E+015                     7.70069E-001                     0.00000E+000                     1.23279E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             313                     2.76116E+009                     2.89615E-001                     2.15455E+000                     8.65211E-001                     7.68501E-001                    -7.84705E-005                    -9.12823E-002                    -9.06952E-005                    -1.18780E-001                     9.03208E-001                     6.96769E-001                    -8.07632E+000                    -8.07632E+000                    -8.07632E+000                    -9.90000E+001                    -9.90000E+001                    -1.43892E+001                    -1.51994E+001                     1.00000E+000                     9.99999E-001                     4.41236E+051                     1.44006E+050                     9.76192E+049                     4.65398E+051                    -1.53617E+035                    -4.15218E+034                    -5.42353E+033                    -3.46836E+029                    -1.06672E+035                    -1.62533E+028                     1.00409E+000                     9.94748E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.18674E-001                    -1.00000E+000                    -3.39789E+015                     7.71438E-001                     0.00000E+000                     1.23279E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             314                     2.76124E+009                     2.89337E-001                     2.15317E+000                     8.64322E-001                     7.68333E-001                    -8.23706E-005                    -9.02391E-002                    -9.53009E-005                    -1.17448E-001                     9.02510E-001                     6.97467E-001                    -8.07632E+000                    -8.07632E+000                    -8.07632E+000                    -9.90000E+001                    -9.90000E+001                    -1.43918E+001                    -1.51961E+001                     1.00000E+000                     9.99999E-001                     4.41195E+051                     1.43932E+050                     9.79755E+049                     4.65386E+051                    -1.54328E+035                    -4.15453E+034                    -5.43824E+033                    -3.46050E+029                    -1.07344E+035                    -1.65178E+028                     1.00409E+000                     9.90276E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.17337E-001                    -1.00000E+000                    -3.39526E+015                     7.72808E-001                     0.00000E+000                     1.23279E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             315                     2.76133E+009                     2.89057E-001                     2.15178E+000                     8.63429E-001                     7.68160E-001                    -6.75766E-005                    -8.91940E-002                    -7.82654E-005                    -1.16114E-001                     9.01813E-001                     6.98165E-001                    -8.07632E+000                    -8.07632E+000                    -8.07632E+000                    -9.90000E+001                    -9.90000E+001                    -1.43944E+001                    -1.51922E+001                     1.00000E+000                     9.99999E-001                     4.41153E+051                     1.43856E+050                     9.83317E+049                     4.65372E+051                    -1.62100E+035                    -4.95908E+034                    -5.45291E+033                    -3.45377E+029                    -1.07056E+035                    -1.66515E+028                     1.00410E+000                     9.95193E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.16023E-001                    -1.00000E+000                    -3.39264E+015                     7.74179E-001                     0.00000E+000                     1.23279E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             316                     2.76141E+009                     2.88778E-001                     2.15040E+000                     8.62538E-001                     7.67988E-001                    -2.56317E-005                    -8.81507E-002                    -2.97167E-005                    -1.14781E-001                     9.01115E-001                     6.98862E-001                    -8.07632E+000                    -8.07632E+000                    -8.07632E+000                    -9.90000E+001                    -9.90000E+001                    -1.43970E+001                    -1.51889E+001                     1.00000E+000                     9.99999E-001                     4.41110E+051                     1.43782E+050                     9.86896E+049                     4.65357E+051                    -1.63227E+035                    -4.96864E+034                    -5.46771E+033                    -3.44604E+029                    -1.08072E+035                    -1.69229E+028                     1.00410E+000                     9.90507E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.14747E-001                    -1.00000E+000                    -3.39002E+015                     7.75552E-001                     0.00000E+000                     1.23279E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             317                     2.76149E+009                     2.88500E-001                     2.14902E+000                     8.61650E-001                     7.67819E-001                    -3.06738E-005                    -8.71090E-002                    -3.55989E-005                    -1.13450E-001                     9.00418E-001                     6.99560E-001                    -8.07632E+000                    -8.07632E+000                    -8.07632E+000                    -9.90000E+001                    -9.90000E+001                    -1.43996E+001                    -1.51850E+001                     1.00000E+000                     9.99999E-001                     4.41067E+051                     1.43708E+050                     9.90488E+049                     4.65343E+051                    -1.64045E+035                    -4.97130E+034                    -5.48250E+033                    -3.43990E+029                    -1.08849E+035                    -1.71571E+028                     1.00410E+000                     9.89915E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.13408E-001                    -1.00000E+000                    -3.38739E+015                     7.76928E-001                     0.00000E+000                     1.23280E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             318                     2.76158E+009                     2.88229E-001                     2.14767E+000                     8.60769E-001                     7.67666E-001                    -4.37835E-005                    -8.60776E-002                    -5.08656E-005                    -1.12129E-001                     8.99707E-001                     7.00270E-001                    -8.06866E+000                    -8.06866E+000                    -8.06866E+000                    -9.90000E+001                    -9.90000E+001                    -1.44022E+001                    -1.51814E+001                     1.00000E+000                     9.99999E-001                     4.41028E+051                     1.43624E+050                     9.94194E+049                     4.65333E+051                    -1.47250E+035                    -3.28912E+034                    -5.49730E+033                    -3.43276E+029                    -1.08861E+035                    -1.72565E+028                     1.00410E+000                     9.96654E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.12070E-001                    -1.00000E+000                    -3.32553E+015                     7.78331E-001                     0.00000E+000                     1.23280E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             319                     2.76166E+009                     2.87962E-001                     2.14634E+000                     8.59898E-001                     7.67518E-001                    -7.78848E-005                    -8.50575E-002                    -9.05744E-005                    -1.10821E-001                     8.99000E-001                     7.00977E-001                    -8.06866E+000                    -8.06866E+000                    -8.06866E+000                    -9.90000E+001                    -9.90000E+001                    -1.44048E+001                    -1.51783E+001                     1.00000E+000                     9.99999E-001                     4.40990E+051                     1.43542E+050                     9.97814E+049                     4.65323E+051                    -1.45431E+035                    -3.28434E+034                    -5.51184E+033                    -3.42524E+029                    -1.07075E+035                    -1.75492E+028                     1.00409E+000                     9.91203E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.10717E-001                    -1.00000E+000                    -3.32291E+015                     7.79730E-001                     0.00000E+000                     1.23280E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             320                     2.76174E+009                     2.87700E-001                     2.14504E+000                     8.59045E-001                     7.67373E-001                    -8.01762E-005                    -8.40464E-002                    -9.33318E-005                    -1.09525E-001                     8.98307E-001                     7.01670E-001                    -8.07609E+000                    -8.07609E+000                    -8.07609E+000                    -9.90000E+001                    -9.90000E+001                    -1.44075E+001                    -1.51743E+001                     1.00000E+000                     9.99999E-001                     4.40952E+051                     1.43471E+050                     1.00133E+050                     4.65313E+051                    -1.46082E+035                    -3.27989E+034                    -5.52622E+033                    -3.41895E+029                    -1.07756E+035                    -1.77039E+028                     1.00402E+000                     9.95534E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.09417E-001                    -1.00000E+000                    -3.37768E+015                     7.81103E-001                     0.00000E+000                     1.23281E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             321                     2.76183E+009                     2.87439E-001                     2.14374E+000                     8.58193E-001                     7.67230E-001                    -7.65905E-005                    -8.30447E-002                    -8.92462E-005                    -1.08240E-001                     8.97611E-001                     7.02366E-001                    -8.07609E+000                    -8.07609E+000                    -8.07609E+000                    -9.90000E+001                    -9.90000E+001                    -1.44100E+001                    -1.51711E+001                     1.00000E+000                     9.99999E-001                     4.40914E+051                     1.43392E+050                     1.00490E+050                     4.65303E+051                    -1.44933E+035                    -3.27525E+034                    -5.54036E+033                    -3.41199E+029                    -1.06640E+035                    -1.79763E+028                     1.00401E+000                     9.91691E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.08137E-001                    -1.00000E+000                    -3.37506E+015                     7.82483E-001                     0.00000E+000                     1.23281E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             322                     2.76191E+009                     2.87180E-001                     2.14245E+000                     8.57344E-001                     7.67090E-001                    -7.17221E-005                    -8.20428E-002                    -8.36561E-005                    -1.06953E-001                     8.96914E-001                     7.03063E-001                    -8.07609E+000                    -8.07609E+000                    -8.07609E+000                    -9.90000E+001                    -9.90000E+001                    -1.44126E+001                    -1.51673E+001                     1.00000E+000                     9.99999E-001                     4.40876E+051                     1.43310E+050                     1.00850E+050                     4.65293E+051                    -1.44274E+035                    -3.27054E+034                    -5.55449E+033                    -3.40599E+029                    -1.06013E+035                    -1.81368E+028                     1.00401E+000                     9.95324E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.06857E-001                    -1.00000E+000                    -3.37244E+015                     7.83869E-001                     0.00000E+000                     1.23281E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             323                     2.76199E+009                     2.86921E-001                     2.14117E+000                     8.56496E-001                     7.66952E-001                    -6.49392E-005                    -8.10396E-002                    -7.58196E-005                    -1.05665E-001                     8.96215E-001                     7.03762E-001                    -8.07609E+000                    -8.07609E+000                    -8.07609E+000                    -9.90000E+001                    -9.90000E+001                    -1.44151E+001                    -1.51641E+001                     1.00000E+000                     9.99999E-001                     4.40838E+051                     1.43228E+050                     1.01212E+050                     4.65282E+051                    -1.44504E+035                    -3.26580E+034                    -5.56859E+033                    -3.39918E+029                    -1.06277E+035                    -1.84306E+028                     1.00401E+000                     9.90657E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.05577E-001                    -1.00000E+000                    -3.36981E+015                     7.85260E-001                     0.00000E+000                     1.23281E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             324                     2.76208E+009                     2.86664E-001                     2.13989E+000                     8.55650E-001                     7.66816E-001                    -5.61376E-005                    -8.00428E-002                    -6.56082E-005                    -1.04383E-001                     8.95515E-001                     7.04462E-001                    -8.07609E+000                    -8.07609E+000                    -8.07609E+000                    -9.90000E+001                    -9.90000E+001                    -1.44177E+001                    -1.51602E+001                     1.00000E+000                     9.99999E-001                     4.40800E+051                     1.43145E+050                     1.01575E+050                     4.65272E+051                    -1.44302E+035                    -3.26106E+034                    -5.58269E+033                    -3.39350E+029                    -1.06109E+035                    -1.86556E+028                     1.00402E+000                     9.91249E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.04308E-001                    -1.00000E+000                    -3.36718E+015                     7.86656E-001                     0.00000E+000                     1.23281E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             325                     2.76216E+009                     2.86408E-001                     2.13861E+000                     8.54806E-001                     7.66682E-001                    -3.20676E-005                    -7.90497E-002                    -3.75144E-005                    -1.03106E-001                     8.94814E-001                     7.05163E-001                    -8.07609E+000                    -8.07609E+000                    -8.07609E+000                    -9.90000E+001                    -9.90000E+001                    -1.44202E+001                    -1.51568E+001                     1.00000E+000                     9.99999E-001                     4.40762E+051                     1.43061E+050                     1.01938E+050                     4.65262E+051                    -1.44541E+035                    -3.25634E+034                    -5.59676E+033                    -3.38718E+029                    -1.06380E+035                    -1.87720E+028                     1.00402E+000                     9.96737E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.03063E-001                    -1.00000E+000                    -3.36454E+015                     7.88056E-001                     0.00000E+000                     1.23282E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             326                     2.76224E+009                     2.86150E-001                     2.13733E+000                     8.53952E-001                     7.66549E-001                    -2.28248E-005                    -7.80493E-002                    -2.67284E-005                    -1.01819E-001                     8.94100E-001                     7.05877E-001                    -8.06888E+000                    -8.06888E+000                    -8.06888E+000                    -9.90000E+001                    -9.90000E+001                    -1.44227E+001                    -1.51538E+001                     1.00000E+000                     9.99999E-001                     4.40724E+051                     1.42968E+050                     1.02313E+050                     4.65252E+051                    -1.44888E+035                    -3.25140E+034                    -5.61083E+033                    -3.38054E+029                    -1.06763E+035                    -1.90544E+028                     1.00405E+000                     9.92931E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.01788E-001                    -1.00000E+000                    -3.30649E+015                     7.89483E-001                     0.00000E+000                     1.23282E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
                             327                     2.76233E+009                     2.85894E-001                     2.13606E+000                     8.53106E-001                     7.66420E-001                    -5.89347E-005                    -7.70575E-002                    -6.90825E-005                    -1.00542E-001                     8.93389E-001                     7.06589E-001                    -8.06888E+000                    -8.06888E+000                    -8.06888E+000                    -9.90000E+001                    -9.90000E+001                    -1.44253E+001                    -1.51500E+001                     1.00000E+000                     9.99999E-001                     4.40686E+051                     1.42880E+050                     1.02682E+050                     4.65242E+051                    -1.44867E+035                    -3.24651E+034                    -5.62504E+033                    -3.37510E+029                    -1.06776E+035                    -1.93689E+028                     1.00404E+000                     9.89372E-001                                1                                0                     0.00000E+000                     0.00000E+000                     0.00000E+000                     0.00000E+000                     1.00463E-001                    -1.00000E+000                    -3.30386E+015                     7.90908E-001                     0.00000E+000                     1.23282E+004                     0.00000E+000                     0.00000E+000                     0.00000E+000 
